champ_1,role_1,champ_2,role_2,winrate,matches
Elise,Support,Vex,Mid,0.4844,11
Elise,Support,Yone,Mid,0.4551,16
Elise,Support,Mel,Mid,0.5228,7
Elise,Support,Locke,Mid,0.5502,25
Aurora,Mid,Elise,Support,0.5707,5
Elise,Support,Hwei,Mid,0.5064,11
Elise,Support,Sivir,ADC,0.4799,15
Elise,Support,Tristana,ADC,0.551,30
Elise,Support,MissFortune,ADC,0.4293,7
Ashe,ADC,Elise,Support,0.5594,23
Elise,Support,Twitch,ADC,0.481,20
Caitlyn,ADC,Elise,Support,0.5218,42
Elise,Support,Vayne,ADC,0.5433,10
Elise,Support,Ezreal,ADC,0.4297,15
Elise,Support,KogMaw,ADC,0.5685,13
Elise,Support,Varus,ADC,0.5568,8
Draven,ADC,Elise,Support,0.4692,7
Elise,Support,Kaisa,ADC,0.5249,27
Elise,Support,Jhin,ADC,0.4738,19
Elise,Support,Zeri,ADC,0.4834,13
Elise,Support,Jinx,ADC,0.5438,107
Elise,Support,Lucian,ADC,0.5018,182
Elise,Support,Xayah,ADC,0.4815,7
Aphelios,ADC,Elise,Support,0.5329,20
Elise,Support,Yunara,ADC,0.5145,43
Elise,Support,Smolder,ADC,0.4989,10
Evelynn,Top,XinZhao,Jungle,0.4889,6
Evelynn,Top,Fiddlesticks,Jungle,0.534,5
Evelynn,Top,MasterYi,Jungle,0.5265,12
Evelynn,Jungle,Evelynn,Top,0.513,5
Chogath,Jungle,Evelynn,Top,0.5691,9
Evelynn,Top,Shaco,Jungle,0.504,7
Evelynn,Top,Nocturne,Jungle,0.5192,9
Evelynn,Top,JarvanIV,Jungle,0.4919,12
Evelynn,Top,MonkeyKing,Jungle,0.4809,11
Evelynn,Top,LeeSin,Jungle,0.5027,30
Evelynn,Top,Nidalee,Jungle,0.5658,5
Evelynn,Top,Talon,Jungle,0.52,12
Evelynn,Top,Shyvana,Jungle,0.4965,6
Evelynn,Top,Graves,Jungle,0.4501,13
Evelynn,Top,Rengar,Jungle,0.4414,10
Evelynn,Top,Hecarim,Jungle,0.48,8
Evelynn,Top,Khazix,Jungle,0.4521,10
Evelynn,Top,Kayn,Jungle,0.5223,11
Evelynn,Top,Zac,Jungle,0.4749,6
Belveth,Jungle,Evelynn,Top,0.5083,6
Evelynn,Top,Viego,Jungle,0.4892,18
Ekko,Jungle,Evelynn,Top,0.5659,9
Evelynn,Top,Qiyana,Jungle,0.5608,13
Evelynn,Top,Vi,Jungle,0.5446,8
Evelynn,Top,Sylas,Jungle,0.4625,12
Evelynn,Top,Galio,Mid,0.559,10
Evelynn,Top,TwistedFate,Mid,0.4738,12
Evelynn,Top,Leblanc,Mid,0.5627,11
Evelynn,Top,Vladimir,Mid,0.5056,7
Evelynn,Top,Ryze,Mid,0.4654,6
Anivia,Mid,Evelynn,Top,0.5557,6
Evelynn,Top,Kassadin,Mid,0.501,9
Evelynn,Top,Katarina,Mid,0.5374,7
Cassiopeia,Mid,Evelynn,Top,0.5594,6
Akali,Mid,Evelynn,Top,0.5571,13
Evelynn,Top,Malzahar,Mid,0.4833,6
Evelynn,Top,Lux,Mid,0.4754,6
Evelynn,Top,Xerath,Mid,0.5094,8
Ahri,Mid,Evelynn,Top,0.5282,15
Evelynn,Top,Fizz,Mid,0.4929,6
Evelynn,Top,Viktor,Mid,0.5156,16
Evelynn,Top,Lissandra,Mid,0.5266,6
Diana,Mid,Evelynn,Top,0.4873,7
Evelynn,Top,Syndra,Mid,0.4851,20
AurelionSol,Mid,Evelynn,Top,0.5166,5
Evelynn,Top,Zoe,Mid,0.5683,8
Evelynn,Top,Yasuo,Mid,0.5149,11
Akshan,Mid,Evelynn,Top,0.4849,8
Evelynn,Top,Zed,Mid,0.4661,8
Ekko,Mid,Evelynn,Top,0.5384,7
Evelynn,Top,Sylas,Mid,0.4382,13
Evelynn,Top,Yone,Mid,0.4489,17
Evelynn,Top,Locke,Mid,0.5178,14
Evelynn,Top,Hwei,Mid,0.5479,9
Evelynn,Top,Sivir,ADC,0.4309,10
Evelynn,Top,Tristana,ADC,0.5618,21
Evelynn,Top,MissFortune,ADC,0.4922,10
Ashe,ADC,Evelynn,Top,0.458,10
Caitlyn,ADC,Evelynn,Top,0.4677,29
Evelynn,Top,Ezreal,ADC,0.5306,16
Evelynn,Top,Varus,ADC,0.4666,7
Evelynn,Top,Viktor,ADC,0.5529,7
Draven,ADC,Evelynn,Top,0.5072,6
Evelynn,Top,Kaisa,ADC,0.4607,37
Evelynn,Top,Jhin,ADC,0.5543,25
Evelynn,Top,Zeri,ADC,0.5132,7
Evelynn,Top,Jinx,ADC,0.5564,31
Evelynn,Top,Lucian,ADC,0.5085,18
Evelynn,Top,Kalista,ADC,0.5119,8
Evelynn,Top,Xayah,ADC,0.5333,6
Evelynn,Top,Yunara,ADC,0.5052,25
Alistar,Support,Evelynn,Top,0.5054,7
Evelynn,Top,Soraka,Support,0.5199,6
Evelynn,Top,Morgana,Support,0.5406,6
Evelynn,Top,Zilean,Support,0.4991,6
Evelynn,Top,Shaco,Support,0.4376,5
Evelynn,Top,Sona,Support,0.498,6
Evelynn,Top,Janna,Support,0.5199,13
Evelynn,Top,Karma,Support,0.4935,13
Blitzcrank,Support,Evelynn,Top,0.5061,11
Evelynn,Top,Leona,Support,0.4667,11
Evelynn,Top,Lux,Support,0.4886,8
Evelynn,Top,Nautilus,Support,0.4316,15
Evelynn,Top,Lulu,Support,0.5566,26
Evelynn,Top,Seraphine,Support,0.5606,11
Camille,Support,Evelynn,Top,0.4975,6
Braum,Support,Evelynn,Top,0.5521,13
Evelynn,Top,Senna,Support,0.4798,8
Evelynn,Top,Nami,Support,0.4607,19
Evelynn,Top,Yuumi,Support,0.4959,11
Evelynn,Top,Thresh,Support,0.532,29
Bard,Support,Evelynn,Top,0.5661,6
Evelynn,Top,Rakan,Support,0.5566,5
Evelynn,Top,Rell,Support,0.4872,7
Evelynn,Top,Pyke,Support,0.44,12
Evelynn,Top,Milio,Support,0.5069,11
Evelynn,Jungle,Malphite,Top,0.492,6
Evelynn,Jungle,Renekton,Top,0.4733,6
Evelynn,Jungle,Nasus,Top,0.5286,8
Evelynn,Jungle,Mordekaiser,Top,0.4982,5
Evelynn,Jungle,Garen,Top,0.4709,6
Evelynn,Jungle,Jayce,Top,0.5252,6
Evelynn,Jungle,Gnar,Top,0.549,7
Evelynn,Jungle,Yone,Top,0.517,9
Evelynn,Jungle,Zaahen,Top,0.513,5
Evelynn,Jungle,Leblanc,Mid,0.5009,6
Evelynn,Jungle,Viktor,Mid,0.4306,11
Evelynn,Jungle,Lissandra,Mid,0.432,6
Evelynn,Jungle,Syndra,Mid,0.5106,11
Evelynn,Jungle,Yasuo,Mid,0.4601,9
Evelynn,Jungle,Zed,Mid,0.5261,16
Evelynn,Jungle,Qiyana,Mid,0.4696,8
Evelynn,Jungle,Yone,Mid,0.5153,12
Evelynn,Jungle,Locke,Mid,0.5153,7
Evelynn,Jungle,Sivir,ADC,0.4716,5
Evelynn,Jungle,Tristana,ADC,0.523,17
Evelynn,Jungle,Twitch,ADC,0.5373,6
Evelynn,Jungle,Ezreal,ADC,0.4371,12
Evelynn,Jungle,Kaisa,ADC,0.4935,20
Evelynn,Jungle,Jhin,ADC,0.4739,16
Evelynn,Jungle,Jinx,ADC,0.5509,17
Evelynn,Jungle,Lucian,ADC,0.4961,11
Evelynn,Jungle,Yunara,ADC,0.4918,11
Evelynn,Jungle,Janna,Support,0.4582,6
Evelynn,Jungle,Leona,Support,0.499,7
Evelynn,Jungle,Nautilus,Support,0.4816,13
Evelynn,Jungle,Lulu,Support,0.4448,10
Evelynn,Jungle,Seraphine,Support,0.4847,7
Evelynn,Jungle,Senna,Support,0.5332,8
Evelynn,Jungle,Nami,Support,0.5195,10
Evelynn,Jungle,Thresh,Support,0.5023,18
Evelynn,Jungle,Rakan,Support,0.4747,5
Evelynn,Jungle,Pyke,Support,0.4592,8
Evelynn,Jungle,Milio,Support,0.4508,10
Evelynn,Mid,Olaf,Top,0.466,12
Evelynn,Mid,Urgot,Top,0.5575,6
Evelynn,Mid,Sion,Top,0.5115,9
Evelynn,Mid,Tryndamere,Top,0.5637,7
Evelynn,Mid,Jax,Top,0.4929,12
Evelynn,Mid,Singed,Top,0.5711,6
Chogath,Top,Evelynn,Mid,0.5443,7
DrMundo,Top,Evelynn,Mid,0.5145,6
Evelynn,Mid,Irelia,Top,0.4905,10
Evelynn,Mid,Gangplank,Top,0.4798,10
Evelynn,Mid,Malphite,Top,0.4576,16
Evelynn,Mid,Renekton,Top,0.4824,12
Evelynn,Mid,Vayne,Top,0.4338,5
Evelynn,Mid,Nasus,Top,0.5062,17
Evelynn,Mid,Mordekaiser,Top,0.4289,5
Evelynn,Mid,Garen,Top,0.4876,18
Evelynn,Mid,Volibear,Top,0.5659,5
Evelynn,Mid,Fiora,Top,0.5508,8
Darius,Top,Evelynn,Mid,0.4886,10
Evelynn,Mid,Jayce,Top,0.4891,15
Evelynn,Mid,Gnar,Top,0.4558,7
Evelynn,Mid,Yasuo,Top,0.4932,10
Camille,Top,Evelynn,Mid,0.5409,10
Aatrox,Top,Evelynn,Mid,0.4891,11
Evelynn,Mid,Ornn,Top,0.4744,6
Evelynn,Mid,Yone,Top,0.5251,18
Ambessa,Top,Evelynn,Mid,0.4997,11
Evelynn,Mid,Sett,Top,0.5365,8
Evelynn,Mid,KSante,Top,0.4843,11
Evelynn,Mid,Zaahen,Top,0.5479,9
Evelynn,Mid,XinZhao,Jungle,0.4872,5
Evelynn,Mid,MasterYi,Jungle,0.5311,9
Chogath,Jungle,Evelynn,Mid,0.5703,12
Evelynn,Mid,Shaco,Jungle,0.518,8
Evelynn,Mid,Nocturne,Jungle,0.5602,11
Evelynn,Mid,JarvanIV,Jungle,0.468,13
Evelynn,Mid,MonkeyKing,Jungle,0.5194,9
Evelynn,Mid,LeeSin,Jungle,0.5054,32
Evelynn,Mid,Nidalee,Jungle,0.5286,9
Evelynn,Mid,Udyr,Jungle,0.545,5
Evelynn,Mid,Talon,Jungle,0.5065,15
Evelynn,Mid,Shyvana,Jungle,0.5519,9
Evelynn,Mid,Graves,Jungle,0.4405,18
Evelynn,Mid,Rengar,Jungle,0.481,9
Evelynn,Mid,Sejuani,Jungle,0.4649,7
Evelynn,Mid,Hecarim,Jungle,0.4652,12
Evelynn,Mid,Khazix,Jungle,0.5597,12
Evelynn,Mid,Kayn,Jungle,0.5335,9
Belveth,Jungle,Evelynn,Mid,0.5237,5
Briar,Jungle,Evelynn,Mid,0.525,11
Evelynn,Mid,Viego,Jungle,0.4894,26
Ekko,Jungle,Evelynn,Mid,0.4737,9
Evelynn,Mid,Qiyana,Jungle,0.5295,12
Evelynn,Mid,Vi,Jungle,0.5153,12
Evelynn,Mid,Sylas,Jungle,0.546,17
Evelynn,Mid,Naafiri,Jungle,0.459,9
Evelynn,Mid,Sivir,ADC,0.4773,6
Evelynn,Mid,Tristana,ADC,0.5292,19
Evelynn,Mid,MissFortune,ADC,0.5088,6
Ashe,ADC,Evelynn,Mid,0.5029,12
Evelynn,Mid,Twitch,ADC,0.5194,7
Caitlyn,ADC,Evelynn,Mid,0.4942,26
Evelynn,Mid,Ezreal,ADC,0.4436,33
Evelynn,Mid,KogMaw,ADC,0.5381,6
Evelynn,Mid,Varus,ADC,0.4534,6
Draven,ADC,Evelynn,Mid,0.5121,7
Evelynn,Mid,Kaisa,ADC,0.4827,52
Evelynn,Mid,Yasuo,ADC,0.5402,7
Evelynn,Mid,Jhin,ADC,0.5117,37
Evelynn,Mid,Zeri,ADC,0.5086,6
Evelynn,Mid,Jinx,ADC,0.5708,34
Evelynn,Mid,Lucian,ADC,0.5672,20
Evelynn,Mid,Samira,ADC,0.4524,7
Evelynn,Mid,Kalista,ADC,0.5151,11
Evelynn,Mid,Xayah,ADC,0.5682,6
Aphelios,ADC,Evelynn,Mid,0.5149,14
Evelynn,Mid,Yunara,ADC,0.5268,32
Alistar,Support,Evelynn,Mid,0.5503,11
Evelynn,Mid,Soraka,Support,0.4815,7
Evelynn,Mid,Morgana,Support,0.4904,6
Evelynn,Mid,Sona,Support,0.4772,8
Evelynn,Mid,Janna,Support,0.5282,13
Evelynn,Mid,Karma,Support,0.4472,18
Evelynn,Mid,Swain,Support,0.4513,5
Blitzcrank,Support,Evelynn,Mid,0.5688,10
Evelynn,Mid,Pantheon,Support,0.4914,7
Evelynn,Mid,Leona,Support,0.5539,22
Evelynn,Mid,Nautilus,Support,0.5169,24
Evelynn,Mid,Lulu,Support,0.5518,25
Evelynn,Mid,Seraphine,Support,0.5077,15
Evelynn,Mid,Velkoz,Support,0.5456,5
Camille,Support,Evelynn,Mid,0.4667,6
Braum,Support,Evelynn,Mid,0.5141,14
Evelynn,Mid,TahmKench,Support,0.5097,6
Evelynn,Mid,Senna,Support,0.5298,14
Evelynn,Mid,Nami,Support,0.4417,20
Evelynn,Mid,Yuumi,Support,0.5105,13
Evelynn,Mid,Thresh,Support,0.5363,35
Bard,Support,Evelynn,Mid,0.5271,14
Evelynn,Mid,Rakan,Support,0.5398,5
Evelynn,Mid,Rell,Support,0.5147,6
Evelynn,Mid,Pyke,Support,0.4424,13
Evelynn,Mid,Milio,Support,0.5064,11
Evelynn,ADC,Nasus,Top,0.5278,5
Evelynn,ADC,Garen,Top,0.5522,6
Camille,Top,Evelynn,ADC,0.5246,5
Evelynn,ADC,Yone,Top,0.5709,6
Evelynn,ADC,LeeSin,Jungle,0.5047,6
Evelynn,ADC,Talon,Jungle,0.5531,7
Evelynn,ADC,Graves,Jungle,0.4496,8
Evelynn,ADC,Hecarim,Jungle,0.5151,5
Evelynn,ADC,Kayn,Jungle,0.5389,5
Evelynn,ADC,Qiyana,Jungle,0.5712,6
Evelynn,ADC,Katarina,Mid,0.5688,5
Evelynn,ADC,Viktor,Mid,0.474,6
Evelynn,ADC,Yasuo,Mid,0.5709,13
Evelynn,ADC,Zed,Mid,0.5661,10
Evelynn,ADC,Yone,Mid,0.5227,8
Evelynn,ADC,Nautilus,Support,0.5554,5
Evelynn,ADC,Seraphine,Support,0.5238,6
Evelynn,ADC,Senna,Support,0.5585,5
Evelynn,ADC,Nami,Support,0.4577,13
Evelynn,ADC,Thresh,Support,0.5607,8
Evelynn,ADC,Pyke,Support,0.542,6
Evelynn,Support,Olaf,Top,0.556,9
Evelynn,Support,Urgot,Top,0.5709,10
Evelynn,Support,Kayle,Top,0.4789,9
Evelynn,Support,Sion,Top,0.4946,9
Evelynn,Support,Teemo,Top,0.5491,9
Evelynn,Support,Tryndamere,Top,0.5471,11
Evelynn,Support,Jax,Top,0.5525,21
Evelynn,Support,Singed,Top,0.5599,11
Chogath,Top,Evelynn,Support,0.4939,12
DrMundo,Top,Evelynn,Support,0.44,13
Evelynn,Support,Irelia,Top,0.5519,17
Evelynn,Support,Gangplank,Top,0.5202,15
Evelynn,Support,Trundle,Top,0.4997,6
Evelynn,Support,Malphite,Top,0.546,17
Evelynn,Support,Renekton,Top,0.569,20
Evelynn,Support,Vayne,Top,0.5203,8
Evelynn,Support,Rumble,Top,0.5573,8
Evelynn,Support,Nasus,Top,0.5403,24
Evelynn,Support,Gragas,Top,0.5678,7
Evelynn,Support,Pantheon,Top,0.5486,10
Evelynn,Support,Mordekaiser,Top,0.5266,13
Evelynn,Support,Yorick,Top,0.5479,6
Akali,Top,Evelynn,Support,0.5094,9
Evelynn,Support,Garen,Top,0.4727,19
Evelynn,Support,Riven,Top,0.5704,7
Evelynn,Support,Shen,Top,0.5142,16
Evelynn,Support,Volibear,Top,0.4745,12
Evelynn,Support,Fiora,Top,0.5412,10
Darius,Top,Evelynn,Support,0.4842,17
Evelynn,Support,Jayce,Top,0.5606,28
Evelynn,Support,Gnar,Top,0.4545,16
Evelynn,Support,Yasuo,Top,0.531,12
Camille,Top,Evelynn,Support,0.5462,17
Evelynn,Support,Kled,Top,0.5423,6
Aatrox,Top,Evelynn,Support,0.4763,16
Evelynn,Support,Ornn,Top,0.5553,13
Evelynn,Support,Yone,Top,0.5259,25
Ambessa,Top,Evelynn,Support,0.4812,14
Evelynn,Support,Sett,Top,0.464,19
Evelynn,Support,Gwen,Top,0.5423,7
Evelynn,Support,KSante,Top,0.4349,11
Evelynn,Support,Zaahen,Top,0.5069,11
Evelynn,Support,XinZhao,Jungle,0.5608,11
Evelynn,Support,Fiddlesticks,Jungle,0.5683,6
Evelynn,Support,MasterYi,Jungle,0.5552,18
Evelynn,Support,Warwick,Jungle,0.5025,5
Evelynn,Support,Nunu,Jungle,0.5621,8
Evelynn,Support,Jax,Jungle,0.4427,6
Evelynn,Jungle,Evelynn,Support,0.4508,10
Evelynn,Support,Karthus,Jungle,0.5025,5
Chogath,Jungle,Evelynn,Support,0.5668,15
Amumu,Jungle,Evelynn,Support,0.4778,6
Evelynn,Support,Shaco,Jungle,0.5214,12
Evelynn,Support,Nocturne,Jungle,0.5547,17
Evelynn,Support,JarvanIV,Jungle,0.4299,30
Elise,Jungle,Evelynn,Support,0.5268,8
Evelynn,Support,MonkeyKing,Jungle,0.5618,21
Evelynn,Support,LeeSin,Jungle,0.5544,47
Evelynn,Support,Nidalee,Jungle,0.5646,9
Evelynn,Support,Udyr,Jungle,0.4706,9
Evelynn,Support,Talon,Jungle,0.5449,18
Evelynn,Support,Shyvana,Jungle,0.5067,13
Evelynn,Support,Graves,Jungle,0.482,25
Evelynn,Support,Rengar,Jungle,0.5684,13
Evelynn,Support,Sejuani,Jungle,0.5695,8
Evelynn,Support,Hecarim,Jungle,0.5065,21
Evelynn,Support,Khazix,Jungle,0.496,18
Diana,Jungle,Evelynn,Support,0.4705,8
Evelynn,Support,Kayn,Jungle,0.5531,24
Evelynn,Support,Zyra,Jungle,0.4565,6
Evelynn,Support,Zac,Jungle,0.4757,10
Belveth,Jungle,Evelynn,Support,0.4895,8
Briar,Jungle,Evelynn,Support,0.4705,11
Evelynn,Support,Viego,Jungle,0.4705,32
Evelynn,Support,Zed,Jungle,0.5144,10
Ekko,Jungle,Evelynn,Support,0.5169,20
Evelynn,Support,Qiyana,Jungle,0.5694,24
Evelynn,Support,Vi,Jungle,0.4953,19
Evelynn,Support,Sylas,Jungle,0.4889,24
Evelynn,Support,Lillia,Jungle,0.5711,11
Evelynn,Support,Naafiri,Jungle,0.4522,10
Annie,Mid,Evelynn,Support,0.5336,6
Evelynn,Support,Galio,Mid,0.475,12
Evelynn,Support,TwistedFate,Mid,0.5672,18
Evelynn,Support,Leblanc,Mid,0.5379,21
Evelynn,Support,Vladimir,Mid,0.5401,14
Evelynn,Support,Ryze,Mid,0.449,9
Anivia,Mid,Evelynn,Support,0.534,14
Evelynn,Support,Kassadin,Mid,0.5539,22
Evelynn,Support,Irelia,Mid,0.5124,7
Evelynn,Support,Veigar,Mid,0.5382,9
Evelynn,Support,Katarina,Mid,0.4896,24
Evelynn,Support,Orianna,Mid,0.476,9
Evelynn,Support,Nasus,Mid,0.5368,8
Akali,Mid,Evelynn,Support,0.4491,17
Evelynn,Support,Malzahar,Mid,0.5181,15
Evelynn,Support,Lux,Mid,0.5491,10
Evelynn,Support,Xerath,Mid,0.5399,13
Ahri,Mid,Evelynn,Support,0.5568,32
Evelynn,Support,Fizz,Mid,0.5686,14
Evelynn,Support,Viktor,Mid,0.5056,33
Evelynn,Support,Lissandra,Mid,0.5329,23
Diana,Mid,Evelynn,Support,0.5283,11
Evelynn,Support,Syndra,Mid,0.4993,29
Evelynn,Support,Zoe,Mid,0.4931,8
Evelynn,Support,Yasuo,Mid,0.509,20
Evelynn,Support,Taliyah,Mid,0.5658,6
Evelynn,Support,Zed,Mid,0.5409,27
Ekko,Mid,Evelynn,Support,0.5645,16
Evelynn,Support,Qiyana,Mid,0.4544,7
Evelynn,Support,Sylas,Mid,0.4766,26
Evelynn,Support,Vex,Mid,0.4844,11
Evelynn,Support,Yone,Mid,0.4551,16
Evelynn,Support,Mel,Mid,0.5228,7
Evelynn,Support,Locke,Mid,0.5502,25
Aurora,Mid,Evelynn,Support,0.5707,5
Evelynn,Support,Hwei,Mid,0.5064,11
Evelynn,Support,Sivir,ADC,0.4799,15
Evelynn,Support,Tristana,ADC,0.551,30
Evelynn,Support,MissFortune,ADC,0.4293,7
Ashe,ADC,Evelynn,Support,0.5594,23
Evelynn,Support,Twitch,ADC,0.481,20
Caitlyn,ADC,Evelynn,Support,0.5218,42
Evelynn,Support,Vayne,ADC,0.5433,10
Evelynn,Support,Ezreal,ADC,0.4297,15
Evelynn,Support,KogMaw,ADC,0.5685,13
Evelynn,Support,Varus,ADC,0.5568,8
Draven,ADC,Evelynn,Support,0.4692,7
Evelynn,Support,Kaisa,ADC,0.5249,27
Evelynn,Support,Jhin,ADC,0.4738,19
Evelynn,Support,Zeri,ADC,0.4834,13
Evelynn,Support,Jinx,ADC,0.5438,107
Evelynn,Support,Lucian,ADC,0.5018,182
Evelynn,Support,Xayah,ADC,0.4815,7
Aphelios,ADC,Evelynn,Support,0.5329,20
Evelynn,Support,Yunara,ADC,0.5145,43
Evelynn,Support,Smolder,ADC,0.4989,10
Ezreal,Top,XinZhao,Jungle,0.4889,6
Ezreal,Top,Fiddlesticks,Jungle,0.534,5
Ezreal,Top,MasterYi,Jungle,0.5265,12
Evelynn,Jungle,Ezreal,Top,0.513,5
Chogath,Jungle,Ezreal,Top,0.5691,9
Ezreal,Top,Shaco,Jungle,0.504,7
Ezreal,Top,Nocturne,Jungle,0.5192,9
Ezreal,Top,JarvanIV,Jungle,0.4919,12
Ezreal,Top,MonkeyKing,Jungle,0.4809,11
Ezreal,Top,LeeSin,Jungle,0.5027,30
Ezreal,Top,Nidalee,Jungle,0.5658,5
Ezreal,Top,Talon,Jungle,0.52,12
Ezreal,Top,Shyvana,Jungle,0.4965,6
Ezreal,Top,Graves,Jungle,0.4501,13
Ezreal,Top,Rengar,Jungle,0.4414,10
Ezreal,Top,Hecarim,Jungle,0.48,8
Ezreal,Top,Khazix,Jungle,0.4521,10
Ezreal,Top,Kayn,Jungle,0.5223,11
Ezreal,Top,Zac,Jungle,0.4749,6
Belveth,Jungle,Ezreal,Top,0.5083,6
Ezreal,Top,Viego,Jungle,0.4892,18
Ekko,Jungle,Ezreal,Top,0.5659,9
Ezreal,Top,Qiyana,Jungle,0.5608,13
Ezreal,Top,Vi,Jungle,0.5446,8
Ezreal,Top,Sylas,Jungle,0.4625,12
Ezreal,Top,Galio,Mid,0.559,10
Ezreal,Top,TwistedFate,Mid,0.4738,12
Ezreal,Top,Leblanc,Mid,0.5627,11
Ezreal,Top,Vladimir,Mid,0.5056,7
Ezreal,Top,Ryze,Mid,0.4654,6
Anivia,Mid,Ezreal,Top,0.5557,6
Ezreal,Top,Kassadin,Mid,0.501,9
Ezreal,Top,Katarina,Mid,0.5374,7
Cassiopeia,Mid,Ezreal,Top,0.5594,6
Akali,Mid,Ezreal,Top,0.5571,13
Ezreal,Top,Malzahar,Mid,0.4833,6
Ezreal,Top,Lux,Mid,0.4754,6
Ezreal,Top,Xerath,Mid,0.5094,8
Ahri,Mid,Ezreal,Top,0.5282,15
Ezreal,Top,Fizz,Mid,0.4929,6
Ezreal,Top,Viktor,Mid,0.5156,16
Ezreal,Top,Lissandra,Mid,0.5266,6
Diana,Mid,Ezreal,Top,0.4873,7
Ezreal,Top,Syndra,Mid,0.4851,20
AurelionSol,Mid,Ezreal,Top,0.5166,5
Ezreal,Top,Zoe,Mid,0.5683,8
Ezreal,Top,Yasuo,Mid,0.5149,11
Akshan,Mid,Ezreal,Top,0.4849,8
Ezreal,Top,Zed,Mid,0.4661,8
Ekko,Mid,Ezreal,Top,0.5384,7
Ezreal,Top,Sylas,Mid,0.4382,13
Ezreal,Top,Yone,Mid,0.4489,17
Ezreal,Top,Locke,Mid,0.5178,14
Ezreal,Top,Hwei,Mid,0.5479,9
Ezreal,Top,Sivir,ADC,0.4309,10
Ezreal,Top,Tristana,ADC,0.5618,21
Ezreal,Top,MissFortune,ADC,0.4922,10
Ashe,ADC,Ezreal,Top,0.458,10
Caitlyn,ADC,Ezreal,Top,0.4677,29
Ezreal,ADC,Ezreal,Top,0.5306,16
Ezreal,Top,Varus,ADC,0.4666,7
Ezreal,Top,Viktor,ADC,0.5529,7
Draven,ADC,Ezreal,Top,0.5072,6
Ezreal,Top,Kaisa,ADC,0.4607,37
Ezreal,Top,Jhin,ADC,0.5543,25
Ezreal,Top,Zeri,ADC,0.5132,7
Ezreal,Top,Jinx,ADC,0.5564,31
Ezreal,Top,Lucian,ADC,0.5085,18
Ezreal,Top,Kalista,ADC,0.5119,8
Ezreal,Top,Xayah,ADC,0.5333,6
Ezreal,Top,Yunara,ADC,0.5052,25
Alistar,Support,Ezreal,Top,0.5054,7
Ezreal,Top,Soraka,Support,0.5199,6
Ezreal,Top,Morgana,Support,0.5406,6
Ezreal,Top,Zilean,Support,0.4991,6
Ezreal,Top,Shaco,Support,0.4376,5
Ezreal,Top,Sona,Support,0.498,6
Ezreal,Top,Janna,Support,0.5199,13
Ezreal,Top,Karma,Support,0.4935,13
Blitzcrank,Support,Ezreal,Top,0.5061,11
Ezreal,Top,Leona,Support,0.4667,11
Ezreal,Top,Lux,Support,0.4886,8
Ezreal,Top,Nautilus,Support,0.4316,15
Ezreal,Top,Lulu,Support,0.5566,26
Ezreal,Top,Seraphine,Support,0.5606,11
Camille,Support,Ezreal,Top,0.4975,6
Braum,Support,Ezreal,Top,0.5521,13
Ezreal,Top,Senna,Support,0.4798,8
Ezreal,Top,Nami,Support,0.4607,19
Ezreal,Top,Yuumi,Support,0.4959,11
Ezreal,Top,Thresh,Support,0.532,29
Bard,Support,Ezreal,Top,0.5661,6
Ezreal,Top,Rakan,Support,0.5566,5
Ezreal,Top,Rell,Support,0.4872,7
Ezreal,Top,Pyke,Support,0.44,12
Ezreal,Top,Milio,Support,0.5069,11
Ezreal,Jungle,Olaf,Top,0.5076,7
Ezreal,Jungle,Teemo,Top,0.5003,7
Ezreal,Jungle,Tryndamere,Top,0.4424,6
Ezreal,Jungle,Jax,Top,0.512,7
DrMundo,Top,Ezreal,Jungle,0.4616,9
Ezreal,Jungle,Irelia,Top,0.472,7
Ezreal,Jungle,Gangplank,Top,0.5246,9
Ezreal,Jungle,Malphite,Top,0.5115,15
Ezreal,Jungle,Renekton,Top,0.4409,14
Ezreal,Jungle,Rumble,Top,0.5518,5
Ezreal,Jungle,Nasus,Top,0.5539,13
Ezreal,Jungle,Gragas,Top,0.4815,6
Ezreal,Jungle,Mordekaiser,Top,0.5504,9
Akali,Top,Ezreal,Jungle,0.5014,6
Ezreal,Jungle,Garen,Top,0.521,11
Ezreal,Jungle,Volibear,Top,0.49,7
Ezreal,Jungle,Fiora,Top,0.518,6
Darius,Top,Ezreal,Jungle,0.4948,7
Ezreal,Jungle,Jayce,Top,0.4861,14
Ezreal,Jungle,Yasuo,Top,0.482,6
Camille,Top,Ezreal,Jungle,0.4644,8
Aatrox,Top,Ezreal,Jungle,0.4676,13
Ezreal,Jungle,Ornn,Top,0.4444,5
Ezreal,Jungle,Yone,Top,0.4338,13
Ambessa,Top,Ezreal,Jungle,0.5532,7
Ezreal,Jungle,Sett,Top,0.4299,9
Ezreal,Jungle,KSante,Top,0.4487,12
Ezreal,Jungle,Galio,Mid,0.4637,7
Ezreal,Jungle,TwistedFate,Mid,0.5007,14
Ezreal,Jungle,Leblanc,Mid,0.5023,10
Ezreal,Jungle,Ryze,Mid,0.4377,8
Ezreal,Jungle,Kassadin,Mid,0.5318,7
Ezreal,Jungle,Veigar,Mid,0.5284,5
Ezreal,Jungle,Katarina,Mid,0.4689,9
Ezreal,Jungle,Orianna,Mid,0.4567,12
Cassiopeia,Mid,Ezreal,Jungle,0.4493,6
